ID,AGE,GENDER;;;;;;;;;
2519201f-2396-43b7-ac3f-15bc1d9782f3,['(15-20)'],['Female'];;;;;;;;;
2b10f30e-df43-46a7-bad1-edaf564e03f9,['(8-12)'],['Male'];;;;;;;;;
1d92a468-78c5-4153-a782-5970d8451aae,-1,-1;;;;;;;;;
6d666f4d-87d7-46cf-aad7-6da4d0b85555,['(25-32)'],['Male'];;;;;;;;;
632d08c7-db0f-43c1-ab55-9ef92b591084,['(0-2)'],['Male'];;;;;;;;;
c5ca1044-a82f-403e-a406-ee7c7c7b5d4c,['(0-2)'],['Male'];;;;;;;;;
"f6743500-7571-49c0-898d-1f2091744d49,""['(4-6)', '(0-2)']"",""['Male', 'Female']""";;;;;;;;;
028ee4a5-b3e8-4684-b362-2d03949345a0,['(15-20)'],['Female'];;;;;;;;;
5477e841-17b3-421c-b452-14c23146ff9f,['(25-32)'],['Male'];;;;;;;;;
c92efe4f-1451-4611-a1f4-c8bc12b55e13,['(8-12)'],['Female'];;;;;;;;;
5a26a5a7-b94f-4ee5-960d-b91a9f3d5344,['(25-32)'],['Male'];;;;;;;;;
c49edafe-38c7-4512-a206-758be3c44ae6,-1,-1;;;;;;;;;
2e5d265d-2027-428a-bfcc-13452bd1e21d,['(4-6)'],['Male'];;;;;;;;;
98af70d3-7762-4c53-9225-ce5f07bf74a2,['(25-32)'],['Male'];;;;;;;;;
eb50bd24-ec27-4b16-8f10-bc41c4ad0716,['(25-32)'],['Male'];;;;;;;;;
54bf7610-281f-4d1a-a9f2-6f6190988b0d,['(4-6)'],['Female'];;;;;;;;;
d4a16bc5-511f-4529-9aa4-95760b7658af,-1,-1;;;;;;;;;
4f65e7b0-f7e8-43ac-a15e-3d3f26573ad2,['(25-32)'],['Male'];;;;;;;;;
dd776a88-fdcc-479f-990b-1aef117e98c0,['(4-6)'],['Male'];;;;;;;;;
8d20cf43-a69b-4235-913a-66daa4dac919,-1,-1;;;;;;;;;
64de026f-e193-4da7-b1f7-a5d8b2ed17b1,['(60-100)'],['Female'];;;;;;;;;
ade83efb-6311-4c7e-9f11-02d3108e83bc,-1,-1;;;;;;;;;
a9d9ad12-9d16-4d02-a5da-2bc1305bd57f,['(0-2)'],['Male'];;;;;;;;;
4b2ecd6c-93bc-47c4-b52b-d93be006ec38,-1,-1;;;;;;;;;
acaf7645-cd99-4f42-9308-edbd5cdbea4e,-1,-1;;;;;;;;;
91d480a5-0410-418a-b94d-a043bbbbe4c1,-1,-1;;;;;;;;;
adbf6661-9f6e-4427-abb3-d27e8fd69b93,['(0-2)'],['Female'];;;;;;;;;
1de067b6-7b84-4c7c-9c53-58caef9e1dad,-1,-1;;;;;;;;;
8fdf3b78-65af-494f-aec2-704d3ba5becf,['(4-6)'],['Female'];;;;;;;;;
a7d6368e-73bc-45bb-baa5-ec54cb918544,['(25-32)'],['Female'];;;;;;;;;
40945756-6afb-4e45-a864-2b59e5eb1641,-1,-1;;;;;;;;;
"b6fdb904-c07a-4f7d-b8a3-54344af0b3a5,""['(60-100)', '(0-2)']"",""['Male', 'Male']""";;;;;;;;;
b3be4d75-50f7-44ae-87be-89801546875d,['(8-12)'],['Male'];;;;;;;;;
51cda563-0b8a-41bd-97d2-236b01602a76,['(8-12)'],['Female'];;;;;;;;;
7bdb0617-49ab-4f91-8b9d-ee0fc045b10c,['(60-100)'],['Male'];;;;;;;;;
c238889b-a428-47cf-9704-27c735e89844,['(25-32)'],['Male'];;;;;;;;;
94f4e080-d54c-45e1-9af3-fe3c7edc3078,['(8-12)'],['Female'];;;;;;;;;
8196d4a8-5994-4545-9371-993be79ee653,-1,-1;;;;;;;;;
c4e07e03-b9ba-4f69-a1c1-2f253fb36b27,['(25-32)'],['Female'];;;;;;;;;
2f5650ae-a27c-4aa3-b2b3-0da522c8c3b4,['(8-12)'],['Female'];;;;;;;;;
d1c15a17-6e0e-4a7b-aec1-8edf8ddb5bab,-1,-1;;;;;;;;;
6d55ddf6-0830-4201-8e89-c1cf57721d5a,['(0-2)'],['Male'];;;;;;;;;
c4daafd1-532a-4005-af4d-d9db41209292,-1,-1;;;;;;;;;
114bd418-79df-40d5-a796-ae25a288f45a,-1,-1;;;;;;;;;
e807487d-8e88-4985-af45-9cb6d946ccc3,['(25-32)'],['Male'];;;;;;;;;
64373237-3a51-4b5b-8374-83127f647e1e,['(25-32)'],['Female'];;;;;;;;;
ab757cdc-05bf-4816-98a0-7da65dcba69f,-1,-1;;;;;;;;;
2d3f83d5-3b84-49a1-b3ba-d2680e6db99b,['(8-12)'],['Male'];;;;;;;;;
